7465,Ppil4,3,Mus musculus,10090,ENSMUSG00000015757
7466,Gnrh1,3,Mus musculus,10090,ENSMUSG00000015812
7467,Prpsap1,2,Mus musculus,10090,ENSMUSG00000015869
7468,Atp5e,1,Mus musculus,10090,ENSMUSG00000016252
7469,Ppfibp1,2,Mus musculus,10090,ENSMUSG00000016487
7470,Mtif3,2,Mus musculus,10090,ENSMUSG00000016510
7471,Cmah,1,Mus musculus,10090,ENSMUSG00000016756
7472,Kctd2,1,Mus musculus,10090,ENSMUSG00000016940
7473,Kctd5,3,Mus musculus,10090,ENSMUSG00000016946
7474,Sdc4,2,Mus musculus,10090,ENSMUSG00000017009
7475,Nbr1,2,Mus musculus,10090,ENSMUSG00000017119
7476,Brca1,2,Mus musculus,10090,ENSMUSG00000017146
7477,Exosc10,3,Mus musculus,10090,ENSMUSG00000017264
7478,Taok1,3,Mus musculus,10090,ENSMUSG00000017291
7479,Nek8,1,Mus musculus,10090,ENSMUSG00000017405
7480,Cdc6,3,Mus musculus,10090,ENSMUSG00000017499
7481,Suz12,2,Mus musculus,10090,ENSMUSG00000017548
7482,Wsb1,3,Mus musculus,10090,ENSMUSG00000017677
7483,Ksr1,2,Mus musculus,10090,ENSMUSG00000018334
7484,Kpna2,3,Mus musculus,10090,ENSMUSG00000018362
7485,Myo1b,1,Mus musculus,10090,ENSMUSG00000018417
7486,C1qbp,3,Mus musculus,10090,ENSMUSG00000018446
7487,Rpain,1,Mus musculus,10090,ENSMUSG00000018449
7488,Chd3,3,Mus musculus,10090,ENSMUSG00000018474
7489,Appbp2,1,Mus musculus,10090,ENSMUSG00000018481
7490,Ncor1,3,Mus musculus,10090,ENSMUSG00000018501
7491,Trpv2,1,Mus musculus,10090,ENSMUSG00000018507
7492,Pip4k2b,3,Mus musculus,10090,ENSMUSG00000018547
7493,Trim37,1,Mus musculus,10090,ENSMUSG00000018548
7494,Sparc,1,Mus musculus,10090,ENSMUSG00000018593
7495,Pnpo,3,Mus musculus,10090,ENSMUSG00000018659
7496,Copz2,1,Mus musculus,10090,ENSMUSG00000018672
7497,Pex12,1,Mus musculus,10090,ENSMUSG00000018733
7498,Mpdu1,3,Mus musculus,10090,ENSMUSG00000018761
7499,Pank3,2,Mus musculus,10090,ENSMUSG00000018846
7500,Rars,1,Mus musculus,10090,ENSMUSG00000018848
7501,Pelp1,3,Mus musculus,10090,ENSMUSG00000018921
7502,Nars2,2,Mus musculus,10090,ENSMUSG00000018995
7503,Rab3d,1,Mus musculus,10090,ENSMUSG00000019066
7504,Rnf145,1,Mus musculus,10090,ENSMUSG00000019189
7505,Psmc3ip,3,Mus musculus,10090,ENSMUSG00000019303
7506,Grb7,1,Mus musculus,10090,ENSMUSG00000019312
7507,Rab4a,1,Mus musculus,10090,ENSMUSG00000019478
7508,Ubb,3,Mus musculus,10090,ENSMUSG00000019505
7509,Ap4m1,2,Mus musculus,10090,ENSMUSG00000019518
7510,Rmnd1,3,Mus musculus,10090,ENSMUSG00000019763
7511,Hint3,1,Mus musculus,10090,ENSMUSG00000019791
7512,Smpd2,1,Mus musculus,10090,ENSMUSG00000019822
7513,Fabp7,1,Mus musculus,10090,ENSMUSG00000019874
7514,Hbs1l,3,Mus musculus,10090,ENSMUSG00000019977
7515,Med23,3,Mus musculus,10090,ENSMUSG00000019984
7516,Ndufa12,2,Mus musculus,10090,ENSMUSG00000020022
7517,Pah,1,Mus musculus,10090,ENSMUSG00000020051
7518,Sirt1,2,Mus musculus,10090,ENSMUSG00000020063
7519,Supv3l1,1,Mus musculus,10090,ENSMUSG00000020079
7520,Tysnd1,2,Mus musculus,10090,ENSMUSG00000020087
7521,Pcbd1,2,Mus musculus,10090,ENSMUSG00000020098
7522,Tbk1,2,Mus musculus,10090,ENSMUSG00000020115
7523,Vps54,3,Mus musculus,10090,ENSMUSG00000020128
7524,Slc1a4,1,Mus musculus,10090,ENSMUSG00000020142
7525,Gabrp,1,Mus musculus,10090,ENSMUSG00000020159
7526,Rab36,1,Mus musculus,10090,ENSMUSG00000020175
7527,Cabin1,2,Mus musculus,10090,ENSMUSG00000020196
7528,Llph,3,Mus musculus,10090,ENSMUSG00000020224
7529,Slc5a4b,1,Mus musculus,10090,ENSMUSG00000020226
7530,Slc5a4a,1,Mus musculus,10090,ENSMUSG00000020229
7531,Ahsa2,2,Mus musculus,10090,ENSMUSG00000020288
7532,Xpo1,4,Mus musculus,10090,ENSMUSG00000020290
7533,Canx,3,Mus musculus,10090,ENSMUSG00000020368
7534,Clk4,3,Mus musculus,10090,ENSMUSG00000020385
7535,Ube2b,2,Mus musculus,10090,ENSMUSG00000020390
7536,Tcn2,1,Mus musculus,10090,ENSMUSG00000020432
7537,Mrpl22,2,Mus musculus,10090,ENSMUSG00000020514
7538,Drg2,1,Mus musculus,10090,ENSMUSG00000020537
7539,Stxbp4,3,Mus musculus,10090,ENSMUSG00000020546
7540,Sdc1,1,Mus musculus,10090,ENSMUSG00000020592
7541,Gna13,1,Mus musculus,10090,ENSMUSG00000020611
7542,Cbll1,2,Mus musculus,10090,ENSMUSG00000020659
7543,Ddx52,1,Mus musculus,10090,ENSMUSG00000020677
7544,Mmp28,1,Mus musculus,10090,ENSMUSG00000020682
7545,Mettl2,1,Mus musculus,10090,ENSMUSG00000020691
7546,Tlk2,3,Mus musculus,10090,ENSMUSG00000020694
7547,Ddx42,3,Mus musculus,10090,ENSMUSG00000020705
7548,Ftsj3,3,Mus musculus,10090,ENSMUSG00000020706
7549,Psmc5,3,Mus musculus,10090,ENSMUSG00000020708
7550,Ddx5,1,Mus musculus,10090,ENSMUSG00000020719
7551,Nt5c,3,Mus musculus,10090,ENSMUSG00000020736
7552,Slc25a19,1,Mus musculus,10090,ENSMUSG00000020744
7553,Recql5,1,Mus musculus,10090,ENSMUSG00000020752
7554,Sap30bp,2,Mus musculus,10090,ENSMUSG00000020755
7555,Unk,1,Mus musculus,10090,ENSMUSG00000020770
7556,Mrpl38,2,Mus musculus,10090,ENSMUSG00000020775
7557,Fbf1,2,Mus musculus,10090,ENSMUSG00000020776
7558,Srp68,3,Mus musculus,10090,ENSMUSG00000020780
7559,Ankfy1,3,Mus musculus,10090,ENSMUSG00000020790
7560,1810032O08Rik,1,Mus musculus,10090,ENSMUSG00000020812
7561,Mink1,2,Mus musculus,10090,ENSMUSG00000020827
7562,Slc46a1,1,Mus musculus,10090,ENSMUSG00000020829
7563,Prpf8,2,Mus musculus,10090,ENSMUSG00000020850
7564,Spag9,3,Mus musculus,10090,ENSMUSG00000020859
7565,Fbxl20,2,Mus musculus,10090,ENSMUSG00000020883
7566,Dvl2,1,Mus musculus,10090,ENSMUSG00000020888
7567,Scfd1,1,Mus musculus,10090,ENSMUSG00000020952
7568,Ptpn21,3,Mus musculus,10090,ENSMUSG00000021009
7569,Ppp2r3c,1,Mus musculus,10090,ENSMUSG00000021022
7570,1110008L16Rik,2,Mus musculus,10090,ENSMUSG00000021023
7571,Timm9,3,Mus musculus,10090,ENSMUSG00000021079
7572,Serpina3n,2,Mus musculus,10090,ENSMUSG00000021091
7573,Pcnx,3,Mus musculus,10090,ENSMUSG00000021140
7574,Esyt2,3,Mus musculus,10090,ENSMUSG00000021171
7575,Pitrm1,3,Mus musculus,10090,ENSMUSG00000021193
7576,Fam161b,2,Mus musculus,10090,ENSMUSG00000021234
7577,Tmed10,2,Mus musculus,10090,ENSMUSG00000021248
7578,Traf3,3,Mus musculus,10090,ENSMUSG00000021277
7579,Eif5,1,Mus musculus,10090,ENSMUSG00000021282
7580,Slc17a1,1,Mus musculus,10090,ENSMUSG00000021335
7581,Gcnt2,1,Mus musculus,10090,ENSMUSG00000021360
7582,Nol8,1,Mus musculus,10090,ENSMUSG00000021392
7583,Ripk1,3,Mus musculus,10090,ENSMUSG00000021408
7584,Prpf4b,3,Mus musculus,10090,ENSMUSG00000021413
7585,Riok1,3,Mus musculus,10090,ENSMUSG00000021428
7586,Auh,1,Mus musculus,10090,ENSMUSG00000021460
7587,Lman2,1,Mus musculus,10090,ENSMUSG00000021484
7588,Prelid1,3,Mus musculus,10090,ENSMUSG00000021486
7589,Fam193b,4,Mus musculus,10090,ENSMUSG00000021495
7590,Ddx46,3,Mus musculus,10090,ENSMUSG00000021500
7591,Ptdss1,2,Mus musculus,10090,ENSMUSG00000021518
7592,Fastkd3,3,Mus musculus,10090,ENSMUSG00000021532
7593,Pdcd6,3,Mus musculus,10090,ENSMUSG00000021576
7594,Cast,1,Mus musculus,10090,ENSMUSG00000021585
7595,Arsk,2,Mus musculus,10090,ENSMUSG00000021592
7596,Srd5a1,2,Mus musculus,10090,ENSMUSG00000021594
7597,Nsun2,2,Mus musculus,10090,ENSMUSG00000021595
7598,Rad17,2,Mus musculus,10090,ENSMUSG00000021635
7599,Gtf2h2,1,Mus musculus,10090,ENSMUSG00000021639
7600,Mccc2,1,Mus musculus,10090,ENSMUSG00000021646
7601,Ptcd2,2,Mus musculus,10090,ENSMUSG00000021650
7602,Ankra2,3,Mus musculus,10090,ENSMUSG00000021661
7603,Gfm2,3,Mus musculus,10090,ENSMUSG00000021666
7604,Polk,4,Mus musculus,10090,ENSMUSG00000021668
7605,Poc5,1,Mus musculus,10090,ENSMUSG00000021671
7606,F2rl2,1,Mus musculus,10090,ENSMUSG00000021675
7607,Aggf1,3,Mus musculus,10090,ENSMUSG00000021681
7608,Trim23,1,Mus musculus,10090,ENSMUSG00000021712
7609,Pdhb,1,Mus musculus,10090,ENSMUSG00000021748
7610,Map3k1,4,Mus musculus,10090,ENSMUSG00000021754
7611,Nr1d2,4,Mus musculus,10090,ENSMUSG00000021775
7612,Ecd,3,Mus musculus,10090,ENSMUSG00000021810
7613,Ap3m1,1,Mus musculus,10090,ENSMUSG00000021824
7614,Slmap,3,Mus musculus,10090,ENSMUSG00000021870
7615,Hacl1,1,Mus musculus,10090,ENSMUSG00000021884
7616,Eaf1,2,Mus musculus,10090,ENSMUSG00000021890
7617,Mettl6,1,Mus musculus,10090,ENSMUSG00000021891
7618,Bap1,2,Mus musculus,10090,ENSMUSG00000021901
7619,Phf7,3,Mus musculus,10090,ENSMUSG00000021902
7620,Parg,2,Mus musculus,10090,ENSMUSG00000021911
7621,Glt8d1,1,Mus musculus,10090,ENSMUSG00000021916
7622,Spcs1,1,Mus musculus,10090,ENSMUSG00000021917
7623,Zdhhc20,1,Mus musculus,10090,ENSMUSG00000021969
7624,Ints9,3,Mus musculus,10090,ENSMUSG00000021975
7625,Cab39l,2,Mus musculus,10090,ENSMUSG00000021981
7626,Mtmr6,1,Mus musculus,10090,ENSMUSG00000021987
7627,Nufip1,3,Mus musculus,10090,ENSMUSG00000022009
7628,Tnfsf11,1,Mus musculus,10090,ENSMUSG00000022015
7629,Pibf1,1,Mus musculus,10090,ENSMUSG00000022064
7630,Pdlim2,1,Mus musculus,10090,ENSMUSG00000022090
7631,Rcbtb2,3,Mus musculus,10090,ENSMUSG00000022106
7632,Itm2b,3,Mus musculus,10090,ENSMUSG00000022108
7633,Uchl3,2,Mus musculus,10090,ENSMUSG00000022111
7634,Rbm26,3,Mus musculus,10090,ENSMUSG00000022119
7635,Fbxo4,3,Mus musculus,10090,ENSMUSG00000022184
7636,Acin1,3,Mus musculus,10090,ENSMUSG00000022185
7637,Drosha,3,Mus musculus,10090,ENSMUSG00000022191
7638,6030458C11Rik,2,Mus musculus,10090,ENSMUSG00000022195
7639,Zfr,3,Mus musculus,10090,ENSMUSG00000022201
7640,Rad1,3,Mus musculus,10090,ENSMUSG00000022248
7641,Atad2,3,Mus musculus,10090,ENSMUSG00000022360
7642,Myh9,2,Mus musculus,10090,ENSMUSG00000022443
7643,Slc38a4,1,Mus musculus,10090,ENSMUSG00000022464
7644,Aco2,3,Mus musculus,10090,ENSMUSG00000022477
7645,Ercc4,1,Mus musculus,10090,ENSMUSG00000022545
7646,Mapk8ip2,1,Mus musculus,10090,ENSMUSG00000022619
7647,Tagln3,1,Mus musculus,10090,ENSMUSG00000022658
7648,Cd200,1,Mus musculus,10090,ENSMUSG00000022661
7649,Atg3,1,Mus musculus,10090,ENSMUSG00000022663
7650,Hira,3,Mus musculus,10090,ENSMUSG00000022702
7651,Trmt2a,3,Mus musculus,10090,ENSMUSG00000022721
7652,Klhl22,2,Mus musculus,10090,ENSMUSG00000022750
7653,Nit2,3,Mus musculus,10090,ENSMUSG00000022751
7654,Serpind1,3,Mus musculus,10090,ENSMUSG00000022766
7655,Ncbp2,1,Mus musculus,10090,ENSMUSG00000022774
7656,Top3b,3,Mus musculus,10090,ENSMUSG00000022779
7657,Tfrc,2,Mus musculus,10090,ENSMUSG00000022797
7658,Snx4,4,Mus musculus,10090,ENSMUSG00000022808
7659,Fstl1,1,Mus musculus,10090,ENSMUSG00000022816
7660,Rabl3,2,Mus musculus,10090,ENSMUSG00000022827
7661,Gtf2e1,2,Mus musculus,10090,ENSMUSG00000022828
7662,Hcls1,1,Mus musculus,10090,ENSMUSG00000022831
7663,Ap2m1,3,Mus musculus,10090,ENSMUSG00000022841
7664,Kng1,1,Mus musculus,10090,ENSMUSG00000022875
7665,Eif4a2,2,Mus musculus,10090,ENSMUSG00000022884
7666,Mrpl39,1,Mus musculus,10090,ENSMUSG00000022889
7667,Parp9,1,Mus musculus,10090,ENSMUSG00000022906
7668,Psmg1,3,Mus musculus,10090,ENSMUSG00000022913
7669,Gart,1,Mus musculus,10090,ENSMUSG00000022962
7670,Ifnar2,2,Mus musculus,10090,ENSMUSG00000022971
7671,Sod1,1,Mus musculus,10090,ENSMUSG00000022982
7672,4930415O20Rik,1,Mus musculus,10090,ENSMUSG00000022993
7673,Lima1,1,Mus musculus,10090,ENSMUSG00000023022
7674,Igfbp6,1,Mus musculus,10090,ENSMUSG00000023046
7675,Map3k12,2,Mus musculus,10090,ENSMUSG00000023050
7676,Akirin1,1,Mus musculus,10090,ENSMUSG00000023075
7677,Wrb,2,Mus musculus,10090,ENSMUSG00000023147
7678,Ivns1abp,1,Mus musculus,10090,ENSMUSG00000023150
7679,Il15ra,2,Mus musculus,10090,ENSMUSG00000023206
7680,Gabrr2,1,Mus musculus,10090,ENSMUSG00000023267
7681,Ube2j2,3,Mus musculus,10090,ENSMUSG00000023286
7682,Poc1a,1,Mus musculus,10090,ENSMUSG00000023345
7683,Tmem176a,1,Mus musculus,10090,ENSMUSG00000023367
7684,Pisd,1,Mus musculus,10090,ENSMUSG00000023452
7685,Iqcf3,1,Mus musculus,10090,ENSMUSG00000023577
7686,Mrps23,1,Mus musculus,10090,ENSMUSG00000023723
7687,Sfi1,3,Mus musculus,10090,ENSMUSG00000023764
7688,Pigx,2,Mus musculus,10090,ENSMUSG00000023791
7689,Chd1,2,Mus musculus,10090,ENSMUSG00000023852
7690,Cenpq,1,Mus musculus,10090,ENSMUSG00000023919
7691,Polh,2,Mus musculus,10090,ENSMUSG00000023953
7692,Mrps18a,2,Mus musculus,10090,ENSMUSG00000023967
7693,Ptk7,1,Mus musculus,10090,ENSMUSG00000023972
7694,Guca1b,1,Mus musculus,10090,ENSMUSG00000023979
7695,Guca1a,2,Mus musculus,10090,ENSMUSG00000023982
7696,Bysl,2,Mus musculus,10090,ENSMUSG00000023988
7697,Slc30a6,3,Mus musculus,10090,ENSMUSG00000024069
7698,Ttc27,3,Mus musculus,10090,ENSMUSG00000024078
7699,Cebpz,3,Mus musculus,10090,ENSMUSG00000024081
7700,Lrpprc,3,Mus musculus,10090,ENSMUSG00000024120
7701,Ift140,3,Mus musculus,10090,ENSMUSG00000024169
7702,Telo2,2,Mus musculus,10090,ENSMUSG00000024170
7703,Bnip1,2,Mus musculus,10090,ENSMUSG00000024191
7704,Plin3,2,Mus musculus,10090,ENSMUSG00000024197
7705,1700061G19Rik,2,Mus musculus,10090,ENSMUSG00000024209
7706,Nudt3,1,Mus musculus,10090,ENSMUSG00000024213
7707,Thumpd2,1,Mus musculus,10090,ENSMUSG00000024246
7708,Polr2d,2,Mus musculus,10090,ENSMUSG00000024258
7709,Sap130,3,Mus musculus,10090,ENSMUSG00000024260
7710,Zfp397,1,Mus musculus,10090,ENSMUSG00000024276
7711,Esco1,3,Mus musculus,10090,ENSMUSG00000024293
7712,Mib1,3,Mus musculus,10090,ENSMUSG00000024294
7713,Adamts10,1,Mus musculus,10090,ENSMUSG00000024299
7714,Brd2,1,Mus musculus,10090,ENSMUSG00000024335
7715,Etf1,1,Mus musculus,10090,ENSMUSG00000024360
7716,Wdr33,3,Mus musculus,10090,ENSMUSG00000024400
7717,Atat1,1,Mus musculus,10090,ENSMUSG00000024426
7718,Rpp21,3,Mus musculus,10090,ENSMUSG00000024446
7719,Slc4a9,1,Mus musculus,10090,ENSMUSG00000024485
7720,Psmg2,1,Mus musculus,10090,ENSMUSG00000024537
7721,Hmgxb3,4,Mus musculus,10090,ENSMUSG00000024622
7722,Tmem138,3,Mus musculus,10090,ENSMUSG00000024666
7723,Mrpl16,1,Mus musculus,10090,ENSMUSG00000024683
7724,Zfp91,3,Mus musculus,10090,ENSMUSG00000024695
7725,Atg2a,1,Mus musculus,10090,ENSMUSG00000024773
7726,Mrpl21,3,Mus musculus,10090,ENSMUSG00000024829
7727,Pacs1,3,Mus musculus,10090,ENSMUSG00000024855
7728,Cpt1a,3,Mus musculus,10090,ENSMUSG00000024900
7729,Rnaseh2c,1,Mus musculus,10090,ENSMUSG00000024925
7730,Kcnk7,1,Mus musculus,10090,ENSMUSG00000024936
7731,Sf1,1,Mus musculus,10090,ENSMUSG00000024949
7732,Smc3,3,Mus musculus,10090,ENSMUSG00000024974
7733,Sorbs1,1,Mus musculus,10090,ENSMUSG00000025006
7734,Lcor,1,Mus musculus,10090,ENSMUSG00000025019
7735,Pdcd11,2,Mus musculus,10090,ENSMUSG00000025047
7736,Pcgf6,1,Mus musculus,10090,ENSMUSG00000025050
7737,Gsto2,1,Mus musculus,10090,ENSMUSG00000025069
7738,Nhlrc2,2,Mus musculus,10090,ENSMUSG00000025078
7739,Pnliprp2,1,Mus musculus,10090,ENSMUSG00000025091
7740,Zdhhc16,3,Mus musculus,10090,ENSMUSG00000025157
7741,Cutc,2,Mus musculus,10090,ENSMUSG00000025193
7742,Erlin1,3,Mus musculus,10090,ENSMUSG00000025198
7743,Chuk,4,Mus musculus,10090,ENSMUSG00000025199
7744,Fgf8,1,Mus musculus,10090,ENSMUSG00000025219
7745,Parp6,4,Mus musculus,10090,ENSMUSG00000025237
7746,Huwe1,1,Mus musculus,10090,ENSMUSG00000025261
7747,Polr3a,1,Mus musculus,10090,ENSMUSG00000025280
7748,Rps24,1,Mus musculus,10090,ENSMUSG00000025290
7749,Mettl7b,1,Mus musculus,10090,ENSMUSG00000025347
7750,Pa2g4,1,Mus musculus,10090,ENSMUSG00000025364
7751,Rnf41,4,Mus musculus,10090,ENSMUSG00000025373
7752,Cnpy2,3,Mus musculus,10090,ENSMUSG00000025381
7753,Il23a,1,Mus musculus,10090,ENSMUSG00000025383
7754,Atp5b,1,Mus musculus,10090,ENSMUSG00000025393
7755,Hsd17b6,1,Mus musculus,10090,ENSMUSG00000025396
7756,R3hdm2,2,Mus musculus,10090,ENSMUSG00000025404
7757,Mbd6,1,Mus musculus,10090,ENSMUSG00000025409
7758,Hdhd2,1,Mus musculus,10090,ENSMUSG00000025421
7759,Pias2,4,Mus musculus,10090,ENSMUSG00000025423
7760,Paox,1,Mus musculus,10090,ENSMUSG00000025464
7761,Zfp511,3,Mus musculus,10090,ENSMUSG00000025470
7762,Sirt3,2,Mus musculus,10090,ENSMUSG00000025486
7763,Psmd13,3,Mus musculus,10090,ENSMUSG00000025487
7764,Cox8b,3,Mus musculus,10090,ENSMUSG00000025488
7765,Irf7,1,Mus musculus,10090,ENSMUSG00000025498
7766,Tnrc6c,3,Mus musculus,10090,ENSMUSG00000025571
7767,Tk1,2,Mus musculus,10090,ENSMUSG00000025574
7768,Eif4a3,1,Mus musculus,10090,ENSMUSG00000025580
7769,Rptor,1,Mus musculus,10090,ENSMUSG00000025583
7770,Clec3b,2,Mus musculus,10090,ENSMUSG00000025784
7771,Dhtkd1,1,Mus musculus,10090,ENSMUSG00000025815
7772,Nudt5,3,Mus musculus,10090,ENSMUSG00000025817
7773,Zfp282,1,Mus musculus,10090,ENSMUSG00000025821
7774,Iscu,3,Mus musculus,10090,ENSMUSG00000025825
7775,Xiap,1,Mus musculus,10090,ENSMUSG00000025860
7776,Higd2a,2,Mus musculus,10090,ENSMUSG00000025868
7777,Nop16,1,Mus musculus,10090,ENSMUSG00000025869
7778,Il17a,1,Mus musculus,10090,ENSMUSG00000025929
7779,Gsta3,1,Mus musculus,10090,ENSMUSG00000025934
7780,Creb1,3,Mus musculus,10090,ENSMUSG00000025958
7781,Eef1b2,3,Mus musculus,10090,ENSMUSG00000025967
7782,Sf3b1,1,Mus musculus,10090,ENSMUSG00000025982
7783,Cflar,1,Mus musculus,10090,ENSMUSG00000026031
7784,Clk1,1,Mus musculus,10090,ENSMUSG00000026034
7785,Ppil3,3,Mus musculus,10090,ENSMUSG00000026035
7786,Nif3l1,3,Mus musculus,10090,ENSMUSG00000026036
7787,Eif5b,3,Mus musculus,10090,ENSMUSG00000026083
7788,Ormdl1,1,Mus musculus,10090,ENSMUSG00000026097
7789,Stat1,3,Mus musculus,10090,ENSMUSG00000026104
7790,Inpp4a,1,Mus musculus,10090,ENSMUSG00000026113
7791,Ptpn18,1,Mus musculus,10090,ENSMUSG00000026126
7792,Mff,3,Mus musculus,10090,ENSMUSG00000026150
7793,Fam135a,3,Mus musculus,10090,ENSMUSG00000026153
7794,Bcs1l,3,Mus musculus,10090,ENSMUSG00000026172
7795,Atic,1,Mus musculus,10090,ENSMUSG00000026192
7796,Ankzf1,2,Mus musculus,10090,ENSMUSG00000026199
7797,Htr2b,3,Mus musculus,10090,ENSMUSG00000026228
7798,Ngef,2,Mus musculus,10090,ENSMUSG00000026259
7799,Mcm6,3,Mus musculus,10090,ENSMUSG00000026355
7800,Rgs1,1,Mus musculus,10090,ENSMUSG00000026358
7801,Nek7,1,Mus musculus,10090,ENSMUSG00000026393
7802,Pfkfb2,1,Mus musculus,10090,ENSMUSG00000026409
7803,Pigr,1,Mus musculus,10090,ENSMUSG00000026417
7804,Rbbp5,3,Mus musculus,10090,ENSMUSG00000026439
7805,Tor1aip1,1,Mus musculus,10090,ENSMUSG00000026466
7806,Ahctf1,4,Mus musculus,10090,ENSMUSG00000026491
7807,Parp1,3,Mus musculus,10090,ENSMUSG00000026496
7808,Acbd3,1,Mus musculus,10090,ENSMUSG00000026499
7809,Dcaf8,3,Mus musculus,10090,ENSMUSG00000026554
7810,Scyl3,1,Mus musculus,10090,ENSMUSG00000026584
7811,Ppp2r5a,1,Mus musculus,10090,ENSMUSG00000026626
7812,Plxna2,1,Mus musculus,10090,ENSMUSG00000026640
7813,Fam107b,1,Mus musculus,10090,ENSMUSG00000026655
7814,Uap1,1,Mus musculus,10090,ENSMUSG00000026670
7815,Enkur,1,Mus musculus,10090,ENSMUSG00000026679
7816,Fmo4,1,Mus musculus,10090,ENSMUSG00000026692
7817,Vamp4,2,Mus musculus,10090,ENSMUSG00000026696
7818,Golga1,2,Mus musculus,10090,ENSMUSG00000026754
7819,Mastl,1,Mus musculus,10090,ENSMUSG00000026779
7820,Abl1,1,Mus musculus,10090,ENSMUSG00000026842
7821,Usp20,3,Mus musculus,10090,ENSMUSG00000026854
7822,Hspa5,2,Mus musculus,10090,ENSMUSG00000026864
7823,Gapvd1,4,Mus musculus,10090,ENSMUSG00000026867
7824,Hc,1,Mus musculus,10090,ENSMUSG00000026874
7825,Mrrf,2,Mus musculus,10090,ENSMUSG00000026887
7826,Rbm18,2,Mus musculus,10090,ENSMUSG00000026889
7827,Ifih1,1,Mus musculus,10090,ENSMUSG00000026896
7828,Strbp,3,Mus musculus,10090,ENSMUSG00000026915
7829,Brd3,1,Mus musculus,10090,ENSMUSG00000026918
7830,Sec16a,3,Mus musculus,10090,ENSMUSG00000026924
7831,Inpp5e,3,Mus musculus,10090,ENSMUSG00000026925
7832,Grin1,1,Mus musculus,10090,ENSMUSG00000026959
7833,Arl6ip6,1,Mus musculus,10090,ENSMUSG00000026960
7834,Ssna1,2,Mus musculus,10090,ENSMUSG00000026966
7835,Dnajc10,1,Mus musculus,10090,ENSMUSG00000027006
7836,Med19,1,Mus musculus,10090,ENSMUSG00000027080
7837,Fastkd1,1,Mus musculus,10090,ENSMUSG00000027086
7838,Zc3h15,3,Mus musculus,10090,ENSMUSG00000027091
7839,Hipk3,1,Mus musculus,10090,ENSMUSG00000027177
7840,Mapk8ip1,2,Mus musculus,10090,ENSMUSG00000027223
7841,Frmd5,1,Mus musculus,10090,ENSMUSG00000027238
7842,Wdr76,3,Mus musculus,10090,ENSMUSG00000027242
7843,Atg13,3,Mus musculus,10090,ENSMUSG00000027244
7844,Pdia3,1,Mus musculus,10090,ENSMUSG00000027248
7845,Tubgcp4,2,Mus musculus,10090,ENSMUSG00000027263
7846,Ubr1,2,Mus musculus,10090,ENSMUSG00000027272
7847,Snap23,3,Mus musculus,10090,ENSMUSG00000027287
7848,Vps39,4,Mus musculus,10090,ENSMUSG00000027291
7849,Itpka,1,Mus musculus,10090,ENSMUSG00000027296
7850,Ubox5,4,Mus musculus,10090,ENSMUSG00000027300
7851,Ndufaf1,2,Mus musculus,10090,ENSMUSG00000027305
7852,4930402H24Rik,1,Mus musculus,10090,ENSMUSG00000027309
7853,Ppp1r14d,1,Mus musculus,10090,ENSMUSG00000027317
7854,Slc23a2,1,Mus musculus,10090,ENSMUSG00000027340
7855,Pcna,1,Mus musculus,10090,ENSMUSG00000027342
7856,Usp8,3,Mus musculus,10090,ENSMUSG00000027363
7857,Usp50,1,Mus musculus,10090,ENSMUSG00000027364
7858,Zc3h8,2,Mus musculus,10090,ENSMUSG00000027387
7859,Polr1b,1,Mus musculus,10090,ENSMUSG00000027395
7860,Sec23b,1,Mus musculus,10090,ENSMUSG00000027429
7861,Xrn2,3,Mus musculus,10090,ENSMUSG00000027433
7862,Nsfl1c,1,Mus musculus,10090,ENSMUSG00000027455
7863,Kif3b,3,Mus musculus,10090,ENSMUSG00000027475
7864,Cdk5rap1,2,Mus musculus,10090,ENSMUSG00000027487
7865,Atp9a,1,Mus musculus,10090,ENSMUSG00000027546
7866,Lrrcc1,1,Mus musculus,10090,ENSMUSG00000027550
7867,Srms,3,Mus musculus,10090,ENSMUSG00000027579
7868,Zgpat,2,Mus musculus,10090,ENSMUSG00000027582
7869,Nfs1,2,Mus musculus,10090,ENSMUSG00000027618
7870,Rbm39,2,Mus musculus,10090,ENSMUSG00000027620
7871,Rpn2,3,Mus musculus,10090,ENSMUSG00000027642
7872,Mfn1,1,Mus musculus,10090,ENSMUSG00000027668
7873,Gnb4,3,Mus musculus,10090,ENSMUSG00000027669
7874,Actl6a,1,Mus musculus,10090,ENSMUSG00000027671
7875,Ndufb5,2,Mus musculus,10090,ENSMUSG00000027673
7876,Nceh1,2,Mus musculus,10090,ENSMUSG00000027698
7877,Dcun1d1,3,Mus musculus,10090,ENSMUSG00000027708
7878,Exosc8,2,Mus musculus,10090,ENSMUSG00000027752
7879,Kpna4,1,Mus musculus,10090,ENSMUSG00000027782
7880,Ppid,3,Mus musculus,10090,ENSMUSG00000027804
7881,Ccnl1,1,Mus musculus,10090,ENSMUSG00000027829
7882,Nras,3,Mus musculus,10090,ENSMUSG00000027852
7883,Sike1,1,Mus musculus,10090,ENSMUSG00000027854
7884,Gdap2,3,Mus musculus,10090,ENSMUSG00000027865
7885,Notch2,2,Mus musculus,10090,ENSMUSG00000027878
7886,Gpsm2,1,Mus musculus,10090,ENSMUSG00000027883
7887,Clcc1,1,Mus musculus,10090,ENSMUSG00000027884
